,Unnamed: 0,PSNR_before,PSNR_after,SSIM_before,SSIM_after,m00,m01,m02,m10,m11,m12,a,b,sigma,iso,gt_out,gt_out_ccm,deg_out,deg_out_ccm,deg_out_cfa,loss,bad,ra,rb,rsigma,ga,gb,gsigma,ba,bb,bsigma,r2_after,after,r2_before,mean_after,mean_before
256,256,41.8437108,42.3141402057,0.973139026176,0.974444153555,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,0.000123421,0.99409,0.00258458,1000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO1000_sha1=535449d7a87e7acee4b4dc7589c9b2b64ee02299.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO1000_sha1=535449d7a87e7acee4b4dc7589c9b2b64ee02299.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO1000_sha1=535449d7a87e7acee4b4dc7589c9b2b64ee02299.arw_cfa.npy,0.0005876326467841,False,0.0006432746886275709,0.9869104027748108,0.002787947189062834,0.00027138873701915145,0.9930725693702698,0.0026993348728865385,0.0012822991702705622,0.9657427072525024,0.0013318322598934174,0.9627688766262434,0.9627688766262434,0.9635442030360236,2.160098544479183e-09,0.00016887515084818006
257,257,41.5369244894,42.072270099,0.970952934468,0.972471726213,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,2.134e-05,0.985602,0.00332574,1600.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO1600_sha1=52e851589290822006a2d3d37f75828911a41e24.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO1600_sha1=52e851589290822006a2d3d37f75828911a41e24.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO1600_sha1=52e851589290822006a2d3d37f75828911a41e24.arw_cfa.npy,0.00072509679012,False,0.0005776361213065684,0.9838547706604004,0.0037332552019506693,0.0005406875861808658,0.9840338826179504,0.003685243660584092,0.0013947627739980817,0.9599530696868896,0.0014764796942472458,0.9532576992977168,0.9532576992977168,0.9534879146515493,1.7702956878196119e-09,0.0003047339559998363
258,258,41.4252669377,41.9484166406,0.969603465971,0.971141637408,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,-9.06326e-05,0.987034,0.00356253,2000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO2000_sha1=98c789657b0faca6fb891f2aadd70565cefcf378.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO2000_sha1=98c789657b0faca6fb891f2aadd70565cefcf378.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO2000_sha1=98c789657b0faca6fb891f2aadd70565cefcf378.arw_cfa.npy,0.0007985686534084,False,0.000737460795789957,0.9825659990310669,0.0040351334027945995,0.00018496564007364213,0.9886196851730347,0.003957122098654509,0.001365405274555087,0.9610818028450012,0.0016820845194160938,0.9373968950352424,0.9373968950352424,0.9390331004690236,-5.970174354885671e-10,0.00028216486680321395
259,259,41.4536418555,41.9074575054,0.968946949243,0.970310844835,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,7.09491e-06,0.989978,0.00362458,2500.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO2500_sha1=4206758f5ea888cd6f5189d6f58a3f8ff05c3bd3.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO2500_sha1=4206758f5ea888cd6f5189d6f58a3f8ff05c3bd3.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO2500_sha1=4206758f5ea888cd6f5189d6f58a3f8ff05c3bd3.arw_cfa.npy,0.0008651415701024,False,0.0005210581584833562,0.9854801893234253,0.004052022472023964,0.0002902147825807333,0.989423394203186,0.003993234597146511,0.0007906981045380235,0.9757754802703857,0.001847528270445764,0.9251962537709589,0.9251962537709589,0.9270271466233719,-1.7196353230275463e-09,0.00023603957379236817
260,260,40.7520265284,40.7520265284,0.959187612211,0.959187612211,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000204796,0.985415,0.00521277,6400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO6400_sha1=31d153441ff784e5fda90382858dcb625c9d20e7.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO6400_sha1=31d153441ff784e5fda90382858dcb625c9d20e7.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO6400_sha1=31d153441ff784e5fda90382858dcb625c9d20e7.arw_cfa.npy,0.0013436275767162,False,0.0003537625016178936,0.9850295186042786,0.006181088741868734,3.5011231375392526e-05,0.9891483783721924,0.005938291549682617,0.0010721349390223622,0.9661278128623962,0.00272145657800138,0.8268688763618163,0.8268688763618163,0.8343619066332232,8.795189021526539e-10,0.0003639168571680784
261,261,39.9103520609,40.308689916,0.9491298906,0.951219852656,1.0,0.0,0.10000000149,0.0,1.0,-0.0,-0.000216457,0.977598,0.00668133,10000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO10000_sha1=ff63f2d66242560750056949151403b470f16104.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO10000_sha1=ff63f2d66242560750056949151403b470f16104.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO10000_sha1=ff63f2d66242560750056949151403b470f16104.arw_cfa.npy,0.0016943552764132,False,0.0003343602584209293,0.9803621172904968,0.007730991113930941,0.00039295473834499717,0.9829627871513367,0.007576288655400276,0.002033864613622427,0.9442762136459351,0.0035524326376616955,0.7291603446226618,0.7291603446226618,0.7533558430129219,-2.521756581330692e-09,0.000326724024489522
262,262,37.4722964722,37.639035473,0.903018347409,0.904264864665,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,-0.000249183,0.970577,0.0116453,32000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO32000_sha1=087de2ee245d74bbeaca2f42170c9516551ec9fa.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO32000_sha1=087de2ee245d74bbeaca2f42170c9516551ec9fa.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO32000_sha1=087de2ee245d74bbeaca2f42170c9516551ec9fa.arw_cfa.npy,0.003023263067007,False,0.0004037596227135509,0.9755820035934448,0.013885620050132275,0.000804200186394155,0.9764748215675354,0.01346560474485159,0.0025220962706953287,0.9362394213676453,0.006800124887377024,-0.10913168344719115,-0.10913168344719115,0.02309002617495859,-1.4494472289072746e-10,0.00017468430451117456
263,263,35.517591379,35.6510322507,0.854096929632,0.855879987628,1.0,0.0,-0.10000000149,0.0,1.0,-0.0,-0.00040459,0.952965,0.0143614,64000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO250_sha1=f1c91a2d1e404d71c9a7d987b99e0400b8ba8a95.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO64000_sha1=0703315254bdfa839a511a1ed3587b018f2d6388.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO64000_sha1=0703315254bdfa839a511a1ed3587b018f2d6388.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_in_piano_lit_ISO64000_sha1=0703315254bdfa839a511a1ed3587b018f2d6388.arw_cfa.npy,0.0038316072896122,False,0.0027215234003961086,0.9412228465080261,0.017451027408242226,0.0018930572550743818,0.9528363347053528,0.016651974990963936,0.0045441873371601105,0.8786910772323608,0.008529266342520714,-0.9285809228609838,-0.9285809228609838,-0.5109256990637476,1.949013866964222e-10,0.0005912923952564597
264,264,47.7246208669,47.7246208669,0.985511582966,0.985511582966,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000105085,0.984366,0.00134319,320.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO320_sha1=01151ef7db407feac3c01c6131790a1e6df36ca4.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO320_sha1=01151ef7db407feac3c01c6131790a1e6df36ca4.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO320_sha1=01151ef7db407feac3c01c6131790a1e6df36ca4.arw_cfa.npy,0.0004210078332107,False,0.00031939666951075196,0.9853214025497437,0.0011394097236916423,0.0007559666992165148,0.9775761365890503,0.0017516742227599025,0.00025608937721699476,0.9878498315811157,0.001159589271992445,0.9982419359895124,0.9982419359895124,0.9979925469926708,-1.121769400924677e-06,0.00037418256397359073
265,265,44.3592269522,44.3592269522,0.979685234199,0.979685234199,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000516915,1.00443,0.00311316,1250.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO1250_sha1=3b39c629335185516361e21b5b90ae3dae0ba832.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO1250_sha1=3b39c629335185516361e21b5b90ae3dae0ba832.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO1250_sha1=3b39c629335185516361e21b5b90ae3dae0ba832.arw_cfa.npy,0.000716705340892,False,-0.0014012171886861324,1.01784348487854,0.0028760465793311596,0.00014198990538716316,0.990779459476471,0.0038650871720165014,0.0003049280494451523,0.988555908203125,0.0025550902355462313,0.9878402499108909,0.9878402499108909,0.9878329033077884,2.4141035837033087e-09,0.00029002217343077064
266,266,43.4651224713,43.5638625262,0.976059505321,0.976342123585,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,-0.00053225,1.01495,0.00402568,2500.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO2500_sha1=e24a52249e3bfdeb0b6bf832684fcb34aa844b7e.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO2500_sha1=e24a52249e3bfdeb0b6bf832684fcb34aa844b7e.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO2500_sha1=e24a52249e3bfdeb0b6bf832684fcb34aa844b7e.arw_cfa.npy,0.0009119726601056,False,-0.0020872410386800766,1.036031723022461,0.00362277589738369,0.00020960241090506315,0.995124101638794,0.005043523386120796,-0.001164196990430355,1.0230282545089722,0.0031193983741104603,0.9870630878357273,0.9870630878357273,0.9861573588848555,3.7951058402541094e-06,-2.8615968403755687e-05
267,267,45.5190354851,45.5190354851,0.976962653169,0.976962653169,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000324679,0.964678,0.00309471,3200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO3200_sha1=5c003747fb81b77664bd2e925a3b9956851e8cd7.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO3200_sha1=5c003747fb81b77664bd2e925a3b9956851e8cd7.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO3200_sha1=5c003747fb81b77664bd2e925a3b9956851e8cd7.arw_cfa.npy,0.0009730719029903,False,0.0008132977527566254,0.9626439809799194,0.0026729728560894728,0.001579359988681972,0.9512238502502441,0.004149966407567263,0.001075702253729105,0.9588603973388672,0.0027807855512946844,0.987415640908263,0.987415640908263,0.9855028129942446,-3.781505711231148e-06,0.0010659508407115936
268,268,43.8983979686,43.8983979686,0.967639719318,0.967639719318,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000390347,0.980267,0.00431519,6400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO6400_sha1=9a6673f5b4e8eea4a5ef18650ace73c2562fd2f6.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO6400_sha1=9a6673f5b4e8eea4a5ef18650ace73c2562fd2f6.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO6400_sha1=9a6673f5b4e8eea4a5ef18650ace73c2562fd2f6.arw_cfa.npy,0.0013018301688134,False,0.00035424064844846725,0.9769439101219177,0.003856449155136943,0.0006461368757300079,0.9721770882606506,0.005849476438015699,0.0003698481013998389,0.9788702726364136,0.0037317569367587566,0.9846896875852944,0.9846896875852944,0.9842988139971405,1.7760935122623778e-07,0.0007399324094876647
269,269,41.3676565346,41.3676565346,0.957697952957,0.957697952957,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000772471,1.01008,0.0056465,8000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO8000_sha1=21e907dd098020b1f99ac0635bf31af908bcfe91.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO8000_sha1=21e907dd098020b1f99ac0635bf31af908bcfe91.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO8000_sha1=21e907dd098020b1f99ac0635bf31af908bcfe91.arw_cfa.npy,0.0015325519489124,False,-0.0006727994768880308,1.0022495985031128,0.00471923965960741,-0.00047508018906228244,1.0006945133209229,0.007294309325516224,0.0010407808003947139,0.976423442363739,0.004412767011672258,0.963999731011242,0.963999731011242,0.9650596016210854,7.39358796408851e-08,0.0001779178564902395
270,270,40.8018611507,40.807204351,0.956034019619,0.956298931682,1.0,0.0,-0.10000000149,0.0,1.0,-0.0,-0.000821586,1.01796,0.00593359,8000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO8000_sha1=957dcda5a59dce9c5236d64f1f0c2511a56e3bb4.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO8000_sha1=957dcda5a59dce9c5236d64f1f0c2511a56e3bb4.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO8000_sha1=957dcda5a59dce9c5236d64f1f0c2511a56e3bb4.arw_cfa.npy,0.0015527087962254,False,-0.0013625042047351599,1.0177017450332642,0.0052183084189891815,-0.00028065950027666986,1.0017613172531128,0.007876142859458923,-0.002096746116876602,1.0398682355880737,0.0052779484540224075,0.9720579710404457,0.9720579710404457,0.9687749356069585,7.135005034797359e-06,8.42240569909336e-06
271,271,42.5653838207,42.5653838207,0.956706616241,0.956706616241,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000430242,0.996055,0.00544039,10000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO10000_sha1=c4cc8aef205b656780db9063edea4d602de50cba.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO10000_sha1=c4cc8aef205b656780db9063edea4d602de50cba.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO10000_sha1=c4cc8aef205b656780db9063edea4d602de50cba.arw_cfa.npy,0.0016425102949142,False,-0.0008587551419623196,1.0060865879058838,0.004813086241483688,8.523520227754489e-05,0.9906642436981201,0.007327562663704157,-0.0001984846021514386,0.9972489476203918,0.004749016370624304,0.9671735314615026,0.9671735314615026,0.9671757484639015,2.750783210103691e-07,0.0003411835932638496
272,272,38.2350001412,38.2350001412,0.897033592566,0.897033592566,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000595249,0.975317,0.00980421,32000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO250_sha1=6b5571954f685381877c755c5baa97581a512d0a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO32000_sha1=ce017fabc8000c6248e77ddd43cc72630aa5c73c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO32000_sha1=ce017fabc8000c6248e77ddd43cc72630aa5c73c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bananas_et_al_ISO32000_sha1=ce017fabc8000c6248e77ddd43cc72630aa5c73c.arw_cfa.npy,0.002960147568956,False,-0.0013864635257050395,1.010287880897522,0.008715536445379257,0.000678636715747416,0.9705440402030945,0.013366748578846455,0.001186636509373784,0.9604370594024658,0.008626147173345089,0.8902084976494691,0.8902084976494691,0.8961210273010469,-5.048973434895743e-07,0.0008651844109408557
